desc_1
"Richly sweet, chocolaty and fruit-toned. Mango, dark chocolate, sandalwood, maple syrup, rhododendron-like flowers in aroma and cup. Sweet-toned structure with bright, juicy acidity; plush, syrupy mouthfeel. The resonant, flavor-saturated finish leads with mango and dark chocolate suggestions. "
"High-toned, richly sweet-tart. Black currant, hibiscus flower, fresh-cut cedar, roasted cocoa nib, tamarind in aroma and cup. Richly sweet-tart structure with resonant, lively acidity; very syrupy mouthfeel. The pleasing finish leads with black currant and hibiscus flower in the short, rounding to cocoa nib and cedar in the long."
"Complexly fruit-driven with subtle savory underpinnings. Strawberry guava, banana, cocoa nib, honeysuckle, hints of goat cheese in aroma and cup. Richly aromatic, deeply sweet with bright, juicy acidity; very full, syrupy mouthfeel. The deep-toned finish elegantly extends the character of the cup."
"Delicately and richly aromatic; complex, multi-layered. Plum blossom, guava, cocoa nib, narcissus, lemon verbena in aroma and cup. Sweetly tart with bright, juicy acidity; lush, silky mouthfeel. Flavor-laden finish, cocoa- and floral-driven."
"Sweetly tart, deeply savory. Baking spices, caramel, goat milk yogurt, baking chocolate, violet in aroma and cup. Sweet-savory structure with pert acidity; viscous, creamy mouthfeel. A delicate finish consolidates to baking spices with goat milk undertones."
"Delicately fruit-forward, richly sweet. Strawberry, raspberry coulis, nougat, elm, maple syrup in aroma and cup. Sweet-tart structure with bright, lively acidity; crisp, satiny mouthfeel. The quiet finish leads with notes of strawberry and nougat."
"Crisp, gently fruit-toned. Raspberry jam, baking chocolate, magnolia, almond, cedar in aroma and cup. Sweet structure with round acidity; velvety-smooth mouthfeel. Quiet, chocolaty and nut-driven finish."
"Delicately and sweetly herbaceous. Lemon verbena, tangerine zest, cocoa nib, magnolia, oak in aroma and cup. Crisply sweet with gently savory undertones; silky mouthfeel. The finish consolidates to notes of lemon verbena and oak with hints of magnolia-like florals. "
"Complex, richly tart, with compelling savory undertones. Dark chocolate, pomegranate yogurt, almond brittle, sandalwood, freesia-like flowers in aroma and cup. Balanced structure with juicy, citrusy acidity; very full, syrupy mouthfeel. The flavor-laden finish carries over all the notes from the cup, dark chocolate and pomegranate in particular."
"Delicately rich, floral- and cocoa-toned. Baking chocolate, star jasmine, blackberry, lime zest, brown sugar in aroma and cup. Deeply sweet with vibrant, round acidity; plush, syrupy mouthfeel. The resonant finish centers around notes of baking chocolate, jasmine and brown sugar."
"Richly sweet, chocolaty, spice-toned. Dark chocolate, plum, macadamia nut, baking spices, narcissus in aroma and cup. Sweet structure with gentle, round acidity; syrupy-smooth mouthfeel. The finish is deeply chocolaty with notes of baking spices lingering into the long."
"Spice-toned, fruit-driven. Dried raspberry, cocoa powder, lemon verbena, cedar, agave syrup in aroma and cup. Sweetly tart structure with brisk acidity; full, satiny-smooth mouthfeel. Fruit-toned finish with notes of dried raspberry and cocoa undertones."
"Provocative in structure, richly sweet-savory, tangy. Pineapple kefir, vanilla, cocoa nib, aromatic orchid, fresh-cut fir in aroma and cup. Sweet-savory structure with high-toned acidity; lightly syrupy, very viscous mouthfeel. The finish consolidates to notes of vanilla, cocoa and tangy pineapple."
"Sweetly tart, fruit- and floral-toned. Apricot, jasmine, cocoa nib, nougat, hazelnut butter in aroma and cup. Sweet-tart structure with juicy, balanced acidity; plush, syrupy mouthfeel. The resonant, flavor-saturated finish carries over all the lovely aromatics from the cup."
"Chocolaty, floral-toned. Baking chocolate, honeysuckle, date, almond butter, cedar in aroma and cup. Sweet structure with bright acidity; satiny-smooth mouthfeel. Baking chocolate and honeysuckle, supported by cedar, carry the finish."
"Delicate, complex, multi-layered. Wild honey, bergamot, freesia-like flowers, thyme, green apple in aroma and cup. Sweetly tart with citrusy-bright acidity; delicate, silky mouthfeel. Gentle tea-like finish with notes of bergamot and wild honey."
"Evaluated as espresso. Crisply sweet, chocolaty and nut-toned. Baking chocolate, raisin, hazelnut, fresh-cut fir, molasses in aroma and small cup. Crisp, velvety mouthfeel; richly drying, wood-framed finish. Nutella-like in three parts milk."
"Balanced, richly sweet-tart. Lychee, orange zest, amber oil, cocoa nib, narcissus-like flowers in aroma and cup. Sweet-toned structure with poised acidity; syrupy-smooth mouthfeel. The floral-toned finish centers around amber and orange zest suggestions."
"Cocoa-toned, gently tart. Pomegranate, cocoa powder, almond, narcissus, molasses in aroma and cup. Sweet-tart structure with brisk acidity; satiny mouthfeel. The finish consolidates to notes of cocoa powder and molasses."
"Citrusy, spice-toned. Dried orange zest, baking spices, golden raisin, hazelnut, fresh-cut oak in aroma and cup. Sweet-toned structure with brisk acidity; plush, syrupy mouthfeel. The crisp finish is redolent with dried orange zest and baking spices. "
"Crisply sweet-tart, floral-toned. Narcissus, plum, baking chocolate, almond, brown sugar in aroma and cup. Sweetly tart structure with vibrant acidity; satiny-smooth mouthfeel. The quiet finish centers around suggestions of brown sugar and almond."
"Delicate, cleanly fruit-toned. Raspberry, cocoa nib, vanilla bean, magnolia, cedar in aroma and cup. Richly sweet with balanced acidity; lightly syrupy mouthfeel. The finish consolidates to cocoa nib and vanilla bean with undertones of raspberry. "
"Sweetly savory, rich and deep. Dark chocolate, violet, pomegranate, maple syrup, cedar in aroma and cup. Crisply bright with juicy acidity; very syrupy mouthfeel. Notes of violet and pomegranate, with undertones of cedar, resonate in the finish."
" Sweetly tart, vibrant. Dried apricot, caramel, magnolia, thyme, oak in aroma and cup. Sweet-tart structure with brisk acidity; plush, viscous mouthfeel. The quiet finish leads with notes of caramel-toned apricot and fresh-cut oak."
"Delicate, richly aromatic, floral-toned. Honeysuckle, cocoa nib, pink grapefruit zest, apricot, marjoram in aroma and cup. Sweetly tart with juicy, high-toned acidity; plush, syrupy mouthfeel. Floral- and cocoa-driven finish."
"Evaluated as espresso. Bright, juicy, floral-toned. Chocolate fudge, black cherry, lemon verbena, brown sugar, sandalwood in aroma and cup. Satiny-smooth mouthfeel; the crisply sweet finish leads with black cherry and brown sugar suggestions. In cappuccino-scaled milk, black cherry and dark chocolate notes harmonize far into the long finish."
"Evaluated as espresso. Deep-toned, richly sweet-tart. Tamarind, plum, dark chocolate, cedar, molasses in aroma and small cup. Very syrupy mouthfeel; the finish centers on tamarind and rich cedar notes. Balanced in three parts milk, driven by stone fruit and chocolate."
"Vibrantly sweet-tart. Lime zest, tea rose, cocoa nib, sandalwood, a hint of marjoram in aroma and cup. Brightly sweet with juicy acidity; plush, syrupy mouthfeel. The fruit-toned finish is balanced by crisp cocoa nib."
"Deep, rich, sweetly earth-toned. Pipe tobacco, baking chocolate, plum, nougat, narcissus-like flowers in aroma and cup. Sweet structure with pert acidity; full, creamy mouthfeel. Pipe tobacco and nougat complicate the chocolaty finish."
"Sweetly spice-toned. Baking spices, rhododendron, dark chocolate, hazelnut, molasses in aroma and cup. Sweet-toned with gentle acidity; full, syrupy mouthfeel. Drying finish with notes of cinnamon and nutmeg in the short, rounding to chocolate in the long. "
"Evaluated as espresso. Dark chocolate, magnolia, cedar, black cherry, lemon zest in aroma and small cup. Delicate, satiny mouthfeel; chocolaty, floral finish supported by aromatic wood notes. The milk shot is chocolate- and flower-driven."
"Chocolaty and sweetly nut-toned. Baking chocolate, almond butter, nougat, lychee, lily in aroma and cup. Sweet structure with gentle, round acidity; velvety-smooth mouthfeel. Crisp, chocolaty finish with undertones of almond and lily."
"Crisply sweet, citrusy. Orange zest, cocoa powder, hazelnut, oak, maple syrup in aroma and cup. Sweet-toned structure with brisk acidity; delicate, silky mouthfeel. The gently drying finish centers on notes of cocoa-toned orange and hazelnut."
"Cocoa-and spice-toned. Cocoa powder, cherry, fir, hazelnut, cinnamon in aroma and cup. Sweet structure with bright acidity; full, satiny mouthfeel. The finish is nutty and cocoa-driven, supported by hints of cherry and fir."
"Sweet-toned, delicately floral. Raspberry, narcissus, cocoa nib, almond, agave syrup in aroma and cup. Deeply sweet structure with rich, vibrant acidity; full, viscous mouthfeel. The finish leads with notes of raspberry and agave in the short, rounding to cocoa nib in the long."
"Crisply sweet, gently resonant. Freesia, apricot, pistachio, maple syrup, cedar in aroma and cup. Sweetly savory structure with round acidity; full, syrupy mouthfeel. The finish consolidates to notes of apricot and pistachio."
"Sweetly spice-toned. Black currant, tea rose, pink peppercorn, toffee, oak in aroma and cup. Sweet structure with bright, juicy acidity; crisp, velvety mouthfeel. The quiet finish consolidates to notes of black currant and pink peppercorn."
"Gently fruit-toned, harmonious and balanced. Strawberry, almond nougat, sandalwood, narcissus, lemon verbena in aroma and cup. Sweetly tart with juicy, bright acidity; vibrant, syrupy mouthfeel. Nicely composed finish centered around strawberry and sandalwood notes."
"Complex, sweet-savory. Tamarind, cocoa nib, marzipan, freesia-like flowers, thyme in aroma and cup. Savory-leaning structure with gentle acidity; very full, syrupy-smooth mouthfeel. A crisp finish leads with notes of freesia and tamarind, supported by cocoa nib and thyme."
"Crisply deep-toned; rich, complex. Dark chocolate, cedar, musk, dried apricot, red wine grape in aroma and cup. Sweet in structure with bright acidity. The rich-toned finish consolidates to red wine grape and musk."
"Richly savory, sweetly herb-toned. Walnut, orange zest, spearmint, freesia-like flowers, brown sugar in aroma and cup. Sweet-savory structure with round, gentle acidity; crisp, satiny mouthfeel. The richly drying, bittersweet finish centers on notes of walnut and brown sugar."
"Gently sweet-tart, complexly layered. Blueberry jam, jasmine, almond, cedar, caramel in aroma and cup. Fruit-forward structure with gentle acidity; full, syrupy mouthfeel. Finish consolidates to notes of blueberry and caramel with undertones of cedar."
"Richly sweet, caramel-toned. Caramel, grapefruit zest, magnolia, oak, a hint of thyme in aroma and cup. Sweet-toned structure with gentle acidity; very full, syrupy mouthfeel. Caramelly finish with undertones of grapefruit zest and oak."
"High-toned, floral. Star jasmine, apricot, lemon verbena, maple syrup, marjoram in aroma and cup. Crisply sweet with vibrant, delicate acidity; silky-smooth mouthfeel. Flavor-saturated short finish with notes of star jasmine and lemon verbena, supported by a hint of marjoram, extending into the long."
"Winy and fruit-toned. Wine barrel, cherry pie, sandalwood, agave syrup, gardenia in aroma and cup. Sweetly tart with citrusy acidity; plush, syrupy mouthfeel. The finish is crisp, tannic, and fruity-floral."
"Deep-toned, sweetly fermenty. Oak barrel, chocolate fudge, raspberry, freesia-like flowers, a hint of rum in aroma and cup. Sweet structure with gentle, round acidity; satiny-smooth mouthfeel. Chocolaty, oak-toned finish with rum undertones."
"Complex, floral- and citrus-toned. Lilac, cocoa nib, tangerine zest, apricot, sandalwood in aroma and cup. Delicately sweet-tart with juicy acidity; very full, syrupy mouthfeel. The deeply flavor-saturated finish resonates on and on."
"Complex, bright, citrusy. Meyer lemon zest, cocoa nib, dried hibiscus flowers, marjoram, red plum in aroma and cup. Sweetly tart with crisp but juicy acidity; lightly viscous, satiny mouthfeel. Layered finish with citrus and cocoa at the center."
"Delicate, high-toned, elegantly fruit-driven. Wild strawberry, tangerine zest, cocoa nib, sandalwood, thyme in aroma and cup. Bright, sweetly tart structure with juicy acidity; silky-smooth, lilting mouthfeel. The resonant finish is saturated with flavor notes from aroma and cup in harmonious balance."
"Richly sweet-tart, brightly fruit-forward. Pomegranate, cocoa nib, butterscotch, hazelnut, passionflower in aroma in cup. Sweet-savory in structure with citrusy acidity; crisply smooth mouthfeel. Quiet, cocoa-toned finish with sweet hazelnut undertones."
"Richly aromatic, chocolaty. Dark chocolate, Bing cherry, pink grapefruit zest, lily, fresh-cut oak in aroma and cup. Crisply sweet with brisk acidity; plush, creamy mouthfeel. The finish consolidates to chocolate-covered cherry with lily undertones."
"Deeply sweet, tropical. Pineapple, lychee, baking chocolate, jasmine, lemon verbena in aroma and cup. Sweetly tart with very lively, phosphoric acidity; silky-smooth mouthfeel. The finish is fruit-driven with jasmine undertones."
"Richly aromatic, sweetly tart, deeply savory. Lilac, dark chocolate, lemon drop, pink grapefruit zest, shiitake mushroom in aroma and cup. Harmonious sweet-tart-savory structure; lyrical, syrupy-smooth mouthfeel. The flavor-saturated finish leads with citrus notes (lemon drop, pink grapefruit zest) in the short, rounding to deep chocolate and sweet mushroom notes in the long."
"Fruit-forward, deep-toned. Blueberry jam, dark chocolate, magnolia, lemon verbena, maple syrup in aroma and cup. Sweet structure with pert acidity; full, syrupy mouthfeel. The berry-driven finish is supported by suggestions of dark chocolate and lemon verbena."
"Sweetly savory, complex. Pipe tobacco, date, narcissus, almond, baking chocolate in aroma and cup. Sweet-toned with lively acidity; very full, creamy mouthfeel. The finish centers on notes of date and pipe tobacco."
"Evaluated as espresso. Rich, chocolaty, floral. Chocolate fudge, magnolia, blueberry pie, pipe tobacco, almond brittle in aroma and small cup. Crisp, satiny mouthfeel. The chocolaty finish is pleasantly complicated by notes of pipe tobacco. Cappuccino-scaled milk amplifies the chocolate and floral notes."
"Rich-toned, sweetly savory. Grape candy, salted chocolate, almond, gardenia, sandalwood in aroma and cup. Savory-leaning structure with gentle acidity; syrupy-smooth mouthfeel. Salted chocolate and gardenia notes lead in the long finish, supported by sandalwood."
"Evaluated as espresso. Sweetly tart, nut-toned. Almond butter, carob, lemon zest, date, magnolia in aroma and small cup. Crisp, satiny mouthfeel; nutty finish with hints of carob and lemon zest. In three parts milk, almond and magnolia notes gently harmonize. "
"Richly sweet, deeply chocolaty. Milk chocolate, red currant, freesia-like flowers, cedar, maple syrup in aroma and cup. Crisp, sweetly tart structure with vibrant, juicy acidity; plush, viscous mouthfeel. The quiet finish centers around notes of milk chocolate, freesia and maple syrup."
"Sweetly nut-toned. Almond, pie cherry, oak, prairie flowers, baking chocolate in aroma and cup. Sweet structure with brisk acidity; velvety-smooth mouthfeel. Gently drying, sweetly nut-toned finish."
"Richly sweet, chocolaty. Dark chocolate, pie cherry, orange zest, lily, fresh-cut oak in aroma and cup. Crisply sweet with brisk acidity; full, creamy mouthfeel. The finish consolidates to notes of chocolate-toned tart cherry with undertones of lily."
"Bright, richly floral. Jasmine, cocoa nib, tangerine zest, almond nougat, cedar in aroma and cup. Sweet-tart structure with bright, juicy acidity; full, satiny mouthfeel. The satisfying finish leads with notes of jasmine and tangerine in the short, rounding to almond nougat and cocoa nib in the long."
"Deep-toned, richly sweet. Raspberry, brown sugar, lime zest, dark chocolate, baking spices in aroma and cup. Sweet structure with round, lively acidity; crisply smooth, velvety mouthfeel. Baking spices and dark chocolate carry the satisfying finish."
"Rich, deep, chocolaty. Dark chocolate, hazelnut, plum, maple syrup, cedar in aroma and cup. Sweet structure with brisk acidity; velvety-smooth mouthfeel. Chocolaty finish with undertones of almond and fresh-cut cedar."
"Evaluated as espresso. Bright, balanced, deep, complex. Tamarind, dark chocolate, jasmine, sandalwood, pink grapefruit zest in aroma and small cup. Viscous, syrupy mouthfeel; long, flavor-saturated finish. Three parts milk levels out the high notes while foregrounding fudge-like chocolate and spicy florals, all with undertones of sandalwood."
"Richly sweet-savory, spice- and floral-toned. Dried apricot, tangerine zest, narcissus-like flowers, brown sugar, a hint of thyme in aroma and cup. In structure, sweetly tart and juicy with a savory depth; syrupy-smooth mouthfeel. Spicy florals carry the quietly flavor-saturated finish. "
"High-toned, crisply sweet-tart. Plum, cocoa nib, maple syrup, lilac, cedar in aroma and cup. Sweetly tart structure with bright, juicy acidity; satiny mouthfeel. Resonant, flavor-saturated finish: plum and lilac in the short with cedar resurfacing in the long."
"Delicately sweet-tart. Tamarind, almond, lemon verbena, baking chocolate, freesia in aroma and cup. Sweet in structure with bright acidity; light, silky mouthfeel. The flavor-saturated finish is centered around notes of tamarind and almond. "
"Sweetly nut-toned. Roasted hazelnut, cedar, cocoa powder, date, magnolia in aroma and cup. Bittersweet structure with gentle acidity; velvety mouthfeel. The finish consolidates to cocoa-toned hazelnut."
"Rich-toned, crisp, sweetly bright. Pink grapefruit zest, lavender, cocoa nib, sandalwood, apricot in aroma and cup. Delicate, juicy-sweet in structure; silky-smooth mouthfeel. The quietly complex finish consolidates to apricot and lavender. "
"Smoky-sweet, chocolaty. Scorched mesquite, dark chocolate, gardenia, vanilla, roasted almond in aroma and cup. Sweet-toned with brisk acidity; light, delicate mouthfeel. Smoky chocolate notes are supported by scorched mesquite and gardenia in the finish. "
"Sweetly fruit-toned, crisply tart. Raspberry, honeysuckle, almond, lemon zest, caramel in aroma and cup. Sweet-tart structure with juicy acidity; full, syrupy-smooth mouthfeel. The finish consolidates to raspberry and caramel notes."
"Caramel- and floral-toned. Salted caramel, lilac, Nutella, orange zest, cedar in aroma and cup. Sweet structure with gentle, round acidity; lightly syrupy, vibrant mouthfeel. Rich, caramelly finish with undertones of Nutella and orange zest."
"Deeply pungent, sweetly savory. Dark chocolate, narcissus, black cherry, cardamom, cashew in aroma and cup. Sweet-savory structure with roundly tart acidity; full, creamy mouthfeel. The floral-toned finish leads with notes of narcissus, balanced by dark chocolate and cashew underneath. "
"Explosively floral, tropical. Star jasmine, dark chocolate, pineapple kefir, pistachio, sandalwood in aroma and cup. Deeply sweet structure with lactic undertones and ripe, floral acidity; plush, syrupy-smooth mouthfeel. Notes of star jasmine lead the zesty finish, complicated by gentle kefir-like suggestions. "
"Crisply sweet-tart, fruit-toned. Vanilla yogurt, Ibarra chocolate (chocolate with cinnamon), gardenia, amber, date in aroma and cup. Rich, sweetly tart structure with bright, tangy acidity; syrupy-smooth mouthfeel. Resonant, flavor-laden, long finish."
"Richly spice-toned, gently floral. Star anise, baking chocolate, lavender, vanilla, cedar in aroma and cup. Sweetly tart with pert acidity; very smooth, silky mouthfeel. The quietly flavor-laden finish centers around chocolate, lavender and star anise."
"Bright, delicately fruit-toned. Raspberry jam, rhododendron, white pepper, maple syrup, cedar in aroma and cup. Sweet-toned with crisp, vibrant acidity. Silky, buoyant mouthfeel. Balanced, resonant finish with lingering notes of raspberry and white pepper."
"Deep-toned, cocoa-driven. Cocoa powder, golden raisin, molasses, magnolia, fresh-cut fir in aroma and cup. Sweet-toned in structure with brisk acidity; velvety-smooth mouthfeel. The crisp, cocoa-toned finish is supported by notes of magnolia and fresh-cut fir."
"High-toned, floral and chocolaty. Dark chocolate, narcissus, almond, brown sugar, apricot in aroma and cup. Sweetly tart with bright acidity; satiny-smooth mouthfeel. The finish centers around notes of dark chocolate and narcissus."
"Cocoa-toned, richly sweet. Baking chocolate, date, hazelnut, thyme, a hint of gardenia in aroma and cup. Sweet in structure with gentle, round acidity; lightly syrupy mouthfeel. Chocolaty, sweetly nut-toned finish."
"Crisply sweet, nut-toned. Nutella, plum, cedar, orange zest, a hint of lily in aroma and cup. Sweet structure with gentle, round acidity; velvety-smooth mouthfeel. Floral- and nut-toned finish. "
"Evaluated as espresso. High-toned, richly aromatic, juicy and bright. Bing cherry, dark chocolate, fresh-cut cedar, narcissus-like flowers, marjoram in aroma and small cup. Very full, syrupy mouthfeel; resonant, flavor-saturated finish. Concentrated and balanced in three parts milk: floral, tartly fruit-forward, very chocolaty."
"Deeply, delicately aromatic, high-toned. Strawberry guava, cocoa nib, mandarinquat, brown sugar, hazelnut in aroma in cup. Sweetly tart with bright, balanced acidity; silky, lightly viscous mouthfeel. Flavor-saturated, long, engaging finish."
"Subtly complex, nuanced, high-toned. Mulberry, cocoa nib, tangerine zest, thyme, agave syrup in aroma and cup. Sweet-tart structure with bright, juicy acidity; plush, viscous mouthfeel. The resonant, flavor-saturated finish carries forward all the flavor notes from the cup."
"Subtly and sweetly rich, deeply savory. Boysenberry, cocoa nib, fine musk, honeysuckle, oak in aroma and cup. Sweet-savory structure with juicy acidity; crisp, syrupy mouthfeel. The finish resonates with layers of perfumy florals."
"Juicy-sweet, high-toned, multi-layered. Strawberry guava, star jasmine, hazelnut, amber, cocoa nib in aroma and cup. Brightly sweet-tart structure with vibrant acidity; lively, satiny-smooth mouthfeel. Fruit- and floral-toned finish."
"Very sweet, fruit-toned. Date, rum barrel, narcissus, dark chocolate, marjoram in aroma and cup. Sweet-tart structure with bright, juicy acidity; plush, syrupy-smooth mouthfeel. Long, complex, harmonious finish."
" Vibrantly sweet-tart, balanced. Lemon drop, red currant, cocoa nib, almond butter, cedar in aroma and cup. Sweetly tart structure with bright, vibrant acidity; crisp, satiny mouthfeel. Finish consolidates to notes of citrusy cocoa and red currant."
"Citrusy and cocoa-toned. Lemon verbena, baking chocolate, black raspberry, hazelnut, fresh-cut oak in aroma and cup. Sweetly tart structure with crisp, vibrant acidity; smooth, syrupy mouthfeel. Lemon and raspberry notes carry the finish, supported by deep hazelnut tones."
"Rich-toned, chocolaty, fruit-centered. Chocolate fudge, persimmon, magnolia, oak, molasses in aroma and cup. Sweet savory structure with balanced, vibrant acidity; very full, syrupy mouthfeel. The finish consolidates to notes of chocolate fudge and magnolia with undertones of oak."
"Delicate, deep, gently fruit-forward. Grape candy, almond butter, dark chocolate, rum barrel, narcissus in aroma and cup. Sweet-tart structure with gentle, rounded acidity; viscous, creamy mouthfeel. The finish centers around notes of grape candy, rum barrel and dark chocolate. "
"Crisp, balanced, richly nut-toned. Nutella, red apple, freesia, agave syrup, cedar in aroma and cup. Very sweet in structure with brisk acidity; plush, syrupy-smooth mouthfeel. Sweetly nut-toned finish supported by freesia-like floral tones."
"Tropically sweet, floral-driven. Star jasmine, mango, date, macadamia nut, amber in aroma and cup. Sweet-tart structure with gently bright acidity; delicately confident acidity. Resonantly fruit- and floral-toned finish."
"Delicate, lyrically sweet, gently tart. Tea rose, pink grapefruit zest, cocoa nib, fresh-cut oak, wild honey in aroma and cup. Sweet structure with gently bright acidity; plush, satiny mouthfeel. The finish consolidates to richly sweet notes of tea rose and honey with cocoa nib undertones."
"Evaluated as espresso. Deeply and sweetly nut-toned. Almond butter, magnolia, dark chocolate, crisp pear, fresh-cut cedar in aroma and small cup. Viscous, smooth mouthfeel; crisply sweet-tart, finish. Cappuccino-scaled milk amplifies the magnolia and dark chocolate notes."
"Delicately sweet-tart. Candy apple, green banana, grapefruit zest, brown sugar, marjoram in aroma and cup. Gently sweet structure with pert acidity; viscous, lively mouthfeel. The quiet finish consolidates to notes of tropical and citrus fruits and sweet garden herbs."
"Evaluated as espresso. Deep-toned, chocolaty and tart-savory. Black currant, almond butter, tamarind, dark chocolate, cedar in aroma and small cup. Plush, syrupy mouthfeel; resonant, flavor-saturated finish. In three parts milk, both sweet (chocolate) and tart (tamarind) notes are elevated, enhancing and deepening each other."
"Delicately sweet, floral-toned. Honeysuckle, lemon verbena, pink peppercorn, baking chocolate, hazelnut in aroma and cup. Sweet structure with vibrant, balanced acidity; satiny mouthfeel. Floral-toned finish with hints of baking chocolate."
"Sweetly floral and berry-driven, balanced. Narcissus, blueberry, honey, nutmeg, milk chocolate in aroma and cup. Sweet-tart structure with round, gentle acidity; plush, syrupy-smooth mouthfeel. Finish leads with notes of blueberry and narcissus in the short, consolidating to milk chocolate in the long."
"Delicate, richly aromatic, distinctively high-toned. Bergamot, jasmine, Meyer lemon zest, cocoa nib, praline in aroma and cup. Sweetly tart, floral structure with juicy, balanced acidity; silky, buoyant mouthfeel. Long, juicy, satisfying finish."
"Yeasty, richly sweet-savory. Fresh-baked bread, cinnamon, grape candy, baking chocolate, cedar in aroma and cup. Sweet-savory structure with very full, syrupy mouthfeel. The finish consolidates to cinnamon and baking chocolate, supported by fresh-cut cedar."
"Balanced, sweet-toned, floral. Tea rose, cocoa nib, pear, almond, oak in aroma and cup. Sweet structure with balanced, poised acidity; satiny-smooth mouthfeel. The floral-toned finish that leads with notes of tea rose and almond with hints of pear."
"Delicate, deep; complex. Pomegranate, macadamia nut, pink grapefruit zest, agave syrup, a hint of fresh dill in aroma and cup. Sweet-savory structure with gently tart, juicy acidity; supple, syrupy mouthfeel. The multi-layered finish, long and inviting, retains all of the flavor and aroma notes from the cup and adds a subtle tropical fruit note suggesting lychee."
"Very sweet, floral-toned. Freesia, pink grapefruit zest, wild honey, guava, oak in aroma and cup. Balanced, richly sweet structure with high-toned acidity; viscous, satiny mouthfeel. The flavor-saturated finish centers around notes of freesia and pink grapefruit zest."
"Opulent, richly sweet-tart-savory. Black currant jam, dark chocolate fudge, cherry blossom, toasted pecan, cedar in aroma and cup. Sweet-toned with tart-savory underpinnings; elegant, balanced, high-toned acidity. Deeply chocolaty and fruit-toned in the finish."
"Gently bright, richly floral. Raspberry, dark chocolate, macadamia nut, star jasmine, maple syrup in aroma and cup. Sweet-tart-savory structure with straightforward acidity; plush, velvety-smooth mouthfeel. Quietly juicy, round finish with notes of raspberry and dark chocolate. "
"Sweetly tart, floral-driven. Honeysuckle, vanilla bean, cocoa nib, peach, fresh-cut oak in aroma and cup. Crisply sweet structure with gently bright, ripe acidity; very full, viscous mouthfeel. The finish consolidates to notes of peach, vanilla bean and oak."
"Chocolaty, deeply sweet-savory. Dark chocolate, fresh ginger, plum blossom, lemon verbena, Italian parsley in aroma and cup. Savory-leaning structure with sweet undertones and crisp, citrusy acidity; lively, tannic mouthfeel. Gently drying, chocolaty and spice-toned finish."
"Berry- and chocolate-toned. Strawberry, baking chocolate, cashew butter, lemon zest, elm in aroma and cup. Sweetly tart with juicy acidity; satiny-smooth mouthfeel. The rich-toned finish consolidates to notes of lemon zest, baking chocolate and cashew."
"High-toned, richly sweet. Bing cherry, narcissus, almond butter, lemon verbena, cedar in aroma and cup. Sweet-tart structure with bright acidity; crisp, satiny-smooth mouthfeel. The finish leads with notes of cherry and lemon verbena, rounding to rich almond notes in the long."
"Deeply sweet, richly savory. Baking chocolate, plum, magnolia, cedar, agave syrup in aroma and cup. Sweet in structure with brisk acidity; satiny mouthfeel. Finish consolidates to notes of plum, magnolia and baking chocolate with cedar undertones."
"High-toned, sweetly tart. Raspberry, hazelnut, freesia-like flowers, agave syrup, cedar in aroma and cup. Sweet-tart structure with juicy-bright acidity; full, velvety-smooth mouthfeel. The floral-toned finish is deepened by notes of hazelnut and cedar."
"Delicate, resonant, sweet-toned. Bing cherry, almond, baking chocolate, brown sugar, magnolia in aroma and cup. Sweet, gently tart structure with crisp, balanced acidity; smooth mouthfeel. A quiet finish centers around notes of baking chocolate, cherry and brown sugar."
"Richly fruit-toned, juicy and deep. Raspberry, dark chocolate, hazelnut, lemon-thyme, sandalwood in aroma and cup. Sweetly tart with brisk acidity; very full, syrupy-smooth mouthfeel. Dark chocolate notes support the fruit-laden finish."
"Cocoa-toned, richly floral. Honeysuckle, cocoa nib, red currant, cedar, pink grapefruit zest in aroma and cup. Brightly sweet-tart structure with balanced acidity; smooth, lightly creamy mouthfeel. Finish is resonant, redolent with red currant, cocoa nib and cedar notes."
"Deep, sweetly earth-toned. Fresh humus, pipe tobacco, persimmon, molasses, magnolia in aroma and cup. Sweet-savory structure with bright, juicy acidity; very full, syrupy mouthfeel. The finish consolidates to notes of pipe tobacco and magnolia with hints of persimmon."
"Confidently sweet-tart, decidedly floral. Honeysuckle, tangerine zest, plum, pipe tobacco, maple syrup in aroma and cup. Sweet-toned with bright, juicy acidity; silky-smooth mouthfeel. Crisp, flavor-saturated finish."
"Crisply sweet, nut-toned. Pistachio butter, caramel, pear, lemon verbena, cedar in aroma and cup. Sweet-tart structure with crisp, juicy acidity; full, satiny mouthfeel. A pistachio- and caramel-laden finish is supported by suggestions of fresh-cut cedar."
"Delicately fruit-toned. Raspberry jam, lemon thyme, dark chocolate, almond brittle, fresh-cut oak in aroma and cup. Sweet structure with gentle, lively acidity; full, syrupy mouthfeel. Finish consolidates to notes of lemon thyme and oak."
"Very sweet, deeply rich. Chocolate fudge, almond brittle, mulberry, amber, oak in aroma and cup. Sweet-toned structure with gentle, round acidity; plush, syrupy mouthfeel. Chocolaty finish with undertones of mulberry and oak."
"High-toned, delicate, richly sweet. Apricot, cocoa nib, plum blossom, cedar, honey in aroma and cup. Sweet-toned structure with bright, juicy acidity; full, syrupy-smooth mouthfeel. Cocoa-toned apricot and plum blossom lead the resonant, lingering finish."
